Order_ID,Order_Date,Ship_Date,Ship_Mode,Order_Status,Customer_ID,Customer_Name,Customer_Segment,Region,State,City,Product_ID,Product_Name,Category,Sub_Category,Unit_Price,Quantity,Discount,Sales,Revenue,Profit,Payment_Method,,Profit_Margin_%
ORD-100108,27-12-2023,30-12-2023,Standard Class,Pending,CUST-3305,Lisa Baker,Home Office,East,Indiana,Evansville,PRD-1052,Footwear Item 53,Clothing,Footwear,83.84,5,0.2,335.36,1676.8,52.45,Gift Card,,0.156399094
ORD-100109,30-03-2024,03-04-2024,Standard Class,Pending,CUST-3954,Patricia Gomez,Consumer,Central,Minnesota,Saint Paul,PRD-1066,Desks Item 67,Furniture,Desks,893.05,3,0,2679.15,8037.45,651.53,Cash,,0.243185339
ORD-100110,22-02-2022,25-02-2022,First Class,Delivered,CUST-4174,George Baker,Home Office,North,Pennsylvania,Allentown,PRD-1116,Frozen Foods Item 17,Food & Beverage,Frozen Foods,59.89,2,0,119.78,239.56,51.98,Cash,,0.433962264
ORD-100111,24-01-2024,27-01-2024,Standard Class,Pending,CUST-4162,Thomas Evans,Consumer,South,Georgia,Augusta,PRD-1128,Outdoor Gear Item 29,Sports,Outdoor Gear,466.14,3,0.1,1258.58,3775.74,328.4,Cash,,0.260928983
ORD-100112,15-07-2022,18-07-2022,Standard Class,Delivered,CUST-3348,Melissa Nguyen,Home Office,West,Oregon,Portland,PRD-1122,Fitness Equipment Item 23,Sports,Fitness Equipment,573.86,1,0.25,430.39,430.39,69.45,Bank Transfer,,0.161365273
ORD-100113,09-01-2024,12-01-2024,Second Class,Delivered,CUST-3302,Karen Wilson,Consumer,Central,Kansas,Wichita,PRD-1025,Cameras Item 26,Electronics,Cameras,1166.4,1,0.05,1108.08,1108.08,382.76,Credit Card,,0.345426323
ORD-100114,11-01-2021,18-01-2021,Second Class,Pending,CUST-4805,William Flores,Corporate,West,Nevada,Henderson,PRD-1104,Dairy Item 5,Food & Beverage,Dairy,18.55,1,0.15,15.77,15.77,5.07,Debit Card,,0.321496512
ORD-100115,18-03-2021,25-03-2021,Standard Class,Pending,CUST-1717,Anthony Thomas,Small Business,North,Connecticut,Hartford,PRD-1072,Sofas Item 73,Furniture,Sofas,93.16,2,0,186.32,372.64,82.67,PayPal,,0.443699012
ORD-100116,18-01-2024,22-01-2024,Second Class,Delivered,CUST-4642,David Rivera,Consumer,South,Texas,Austin,PRD-1083,Beds Item 84,Furniture,Beds,445.32,1,0.15,378.52,378.52,141.03,Gift Card,,0.37258269
ORD-100117,26-12-2021,30-12-2021,First Class,Delivered,CUST-3616,Margaret Green,Corporate,North,Connecticut,New Haven,PRD-1037,Women's Apparel Item 38,Clothing,Women's Apparel,124.59,6,0,747.54,4485.24,165.9,Cash,,0.221927924
ORD-100118,11-09-2022,15-09-2022,Second Class,Pending,CUST-3346,James Thompson,Corporate,South,Texas,Houston,PRD-1223,Makeup Item 24,Beauty,Makeup,63.79,2,0.2,102.06,204.12,17.37,PayPal,,0.170194004
ORD-100119,28-08-2022,31-08-2022,First Class,Delivered,CUST-1904,Joseph Wilson,Consumer,West,Arizona,Tucson,PRD-1207,Storage Item 8,Home & Kitchen,Storage,305.37,4,0.2,977.18,3908.72,176.81,Bank Transfer,,0.180939029
ORD-100120,13-12-2023,16-12-2023,Second Class,Returned,CUST-3882,Betty Jones,Small Business,North,New York,Albany,PRD-1118,Frozen Foods Item 19,Food & Beverage,Frozen Foods,10.69,1,0.05,10.16,10.16,1.25,Debit Card,,0.123031496
ORD-100121,06-07-2021,11-07-2021,Second Class,Cancelled,CUST-2824,Patricia Nelson,Consumer,West,Nevada,Henderson,PRD-1027,Cameras Item 28,Electronics,Cameras,1227.34,1,0,1227.34,1227.34,213.74,Credit Card,,0.174148973
ORD-100122,30-05-2021,31-05-2021,Standard Class,Returned,CUST-2411,Robert Mitchell,Small Business,North,Connecticut,Bridgeport,PRD-1139,Cycling Item 40,Sports,Cycling,464.85,4,0.3,1301.58,5206.32,207.59,Cash,,0.159490773
ORD-100123,08-07-2023,13-07-2023,First Class,Delivered,CUST-4714,Matthew Nguyen,Consumer,Central,Kansas,Topeka,PRD-1151,Fiction Item 52,Books,Fiction,79.46,2,0,158.92,317.84,70.26,Credit Card,,0.442109237
ORD-100124,07-08-2023,11-08-2023,Standard Class,Delivered,CUST-3230,Sandra Mitchell,Consumer,South,Florida,Jacksonville,PRD-1158,Non-Fiction Item 59,Books,Non-Fiction,19.14,5,0.15,81.34,406.7,7.48,Bank Transfer,,0.091959675
ORD-100125,08-05-2022,11-05-2022,Same Day,Delivered,CUST-1413,Rebecca Williams,Consumer,North,Pennsylvania,Allentown,PRD-1021,Headphones Item 22,Electronics,Headphones,460.09,1,0.2,368.07,368.07,18.57,Gift Card,,0.05045236
ORD-100126,25-03-2024,28-03-2024,Second Class,Cancelled,CUST-3449,Christopher Martin,Consumer,South,Virginia,Virginia Beach,PRD-1194,Bedding Item 95,Home & Kitchen,Bedding,33.77,6,0.2,162.1,972.6,33.82,Bank Transfer,,0.208636644
ORD-100127,13-10-2023,14-10-2023,Standard Class,Returned,CUST-2410,Matthew Campbell,Consumer,West,Nevada,Las Vegas,PRD-1139,Cycling Item 40,Sports,Cycling,456.33,2,0.2,730.13,1460.26,69.83,Bank Transfer,,0.095640502
ORD-100128,29-04-2021,03-05-2021,Standard Class,Returned,CUST-4964,Anthony Carter,Corporate,West,Washington,Spokane,PRD-1107,Dairy Item 8,Food & Beverage,Dairy,6.59,2,0,13.18,26.36,3.67,Debit Card,,0.2784522
ORD-100129,11-10-2024,15-10-2024,Standard Class,Returned,CUST-1161,Robert Jackson,Home Office,Central,Minnesota,Minneapolis,PRD-1218,Haircare Item 19,Beauty,Haircare,48.96,5,0,244.8,1224,36.8,Bank Transfer,,0.150326797
ORD-100130,12-05-2022,16-05-2022,Standard Class,Pending,CUST-3882,Jessica Hill,Small Business,Central,Nebraska,Lincoln,PRD-1202,Cleaning Item 3,Home & Kitchen,Cleaning,263,1,0,263,263,106.95,Cash,,0.406653992
ORD-100131,20-08-2023,25-08-2023,Standard Class,Returned,CUST-2311,Jessica Torres,Consumer,North,Massachusetts,Boston,PRD-1062,Office Chairs Item 63,Furniture,Office Chairs,865.7,2,0.15,1471.69,2943.38,278.47,Debit Card,,0.189217838
ORD-100132,12-03-2024,17-03-2024,Same Day,Cancelled,CUST-3045,Kevin Wright,Consumer,West,Nevada,Reno,PRD-1073,Sofas Item 74,Furniture,Sofas,278.74,2,0,557.48,1114.96,228.05,Bank Transfer,,0.409072971
ORD-100133,11-03-2021,16-03-2021,Second Class,Delivered,CUST-1304,Patricia Smith,Consumer,South,Texas,Dallas,PRD-1010,Laptops Item 11,Electronics,Laptops,848.02,1,0.1,763.22,763.22,324.78,Cash,,0.425539163
ORD-100134,14-01-2021,18-01-2021,Second Class,Delivered,CUST-2684,James Johnson,Corporate,East,Wisconsin,Madison,PRD-1029,Cameras Item 30,Electronics,Cameras,1229.56,4,0.25,3688.68,14754.72,220.58,Credit Card,,0.059799169
ORD-100135,29-01-2022,02-02-2022,Same Day,Pending,CUST-2033,Daniel Moore,Home Office,North,New Jersey,Jersey City,PRD-1235,Personal Care Item 36,Beauty,Personal Care,148.58,1,0.1,133.72,133.72,52.65,Bank Transfer,,0.393733174
ORD-100136,06-03-2021,08-03-2021,First Class,Delivered,CUST-2553,Matthew Carter,Consumer,North,Pennsylvania,Philadelphia,PRD-1233,Fragrances Item 34,Beauty,Fragrances,118.73,2,0.2,189.97,379.94,10.95,Gift Card,,0.05764068
ORD-100137,09-03-2022,16-03-2022,First Class,Delivered,CUST-3835,Stephanie Baker,Consumer,North,New Jersey,Trenton,PRD-1008,Laptops Item 9,Electronics,Laptops,77.4,1,0,77.4,77.4,29.69,Cash,,0.383591731
ORD-100138,29-11-2021,03-12-2021,Standard Class,Delivered,CUST-3321,Matthew Mitchell,Consumer,South,Texas,Austin,PRD-1003,Smartphones Item 4,Electronics,Smartphones,456.25,1,0.1,410.62,410.62,126.11,Gift Card,,0.307120939
ORD-100139,02-03-2021,06-03-2021,Standard Class,Delivered,CUST-4209,Mark Hall,Consumer,Central,Iowa,Cedar Rapids,PRD-1089,Shelving Item 90,Furniture,Shelving,619.7,4,0,2478.8,9915.2,424.34,Credit Card,,0.171187671
ORD-100140,18-02-2023,22-02-2023,Second Class,Returned,CUST-3596,Barbara Nguyen,Consumer,North,New York,New York City,PRD-1140,Cycling Item 41,Sports,Cycling,460.39,1,0,460.39,460.39,110.25,Gift Card,,0.239470883
ORD-100141,31-07-2021,01-08-2021,Second Class,Delivered,CUST-2449,Kevin Garcia,Corporate,East,Illinois,Chicago,PRD-1141,Cycling Item 42,Sports,Cycling,470.81,3,0.1,1271.19,3813.57,568.62,Debit Card,,0.447313148
ORD-100142,04-11-2024,07-11-2024,Second Class,Cancelled,CUST-1568,Karen Allen,Consumer,South,Texas,Dallas,PRD-1195,Bedding Item 96,Home & Kitchen,Bedding,126.9,4,0,507.6,2030.4,217.94,Bank Transfer,,0.429353822
ORD-100143,16-06-2024,18-06-2024,Standard Class,Cancelled,CUST-1438,David Allen,Consumer,West,Oregon,Eugene,PRD-1195,Bedding Item 96,Home & Kitchen,Bedding,140.55,4,0.2,449.76,1799.04,99.05,Debit Card,,0.220228566
ORD-100144,24-11-2024,27-11-2024,Second Class,Cancelled,CUST-2286,Susan Hill,Small Business,East,Illinois,Rockford,PRD-1105,Dairy Item 6,Food & Beverage,Dairy,18.26,4,0,73.04,292.16,31.03,Debit Card,,0.424835706
ORD-100145,04-01-2022,08-01-2022,Standard Class,Returned,CUST-3253,Mary Nelson,Small Business,South,North Carolina,Raleigh,PRD-1053,Footwear Item 54,Clothing,Footwear,129.83,3,0,389.49,1168.47,126.08,Bank Transfer,,0.323705358
ORD-100146,01-06-2021,04-06-2021,Second Class,Delivered,CUST-3449,Emily Gomez,Consumer,Central,Iowa,Davenport,PRD-1017,Tablets Item 18,Electronics,Tablets,1617.13,2,0.1,2910.83,5821.66,324.39,Debit Card,,0.111442441
ORD-100147,07-12-2021,11-12-2021,Standard Class,Returned,CUST-1181,Stephanie Hill,Small Business,East,Illinois,Chicago,PRD-1002,Smartphones Item 3,Electronics,Smartphones,438.5,3,0.1,1183.95,3551.85,395.96,Debit Card,,0.334439799
ORD-100148,07-08-2023,12-08-2023,First Class,Cancelled,CUST-3410,Amanda Taylor,Consumer,North,Connecticut,Bridgeport,PRD-1138,Cycling Item 39,Sports,Cycling,82.9,6,0,497.4,2984.4,97.19,Cash,,0.19539606
ORD-100149,17-09-2023,20-09-2023,Second Class,Cancelled,CUST-1399,Mark Adams,Consumer,East,Ohio,Cincinnati,PRD-1032,Men's Apparel Item 33,Clothing,Men's Apparel,165.51,3,0,496.53,1489.59,220.48,Debit Card,,0.444041649
ORD-100150,24-11-2021,27-11-2021,Standard Class,Delivered,CUST-2746,Ashley Harris,Home Office,South,Florida,Jacksonville,PRD-1185,Cookware Item 86,Home & Kitchen,Cookware,249.5,1,0.1,224.55,224.55,50.27,Bank Transfer,,0.223869962
ORD-100151,12-12-2024,17-12-2024,Second Class,Cancelled,CUST-1256,Stephanie Miller,Home Office,Central,Kansas,Overland Park,PRD-1159,Non-Fiction Item 60,Books,Non-Fiction,13.55,3,0.05,38.62,115.86,16.89,PayPal,,0.437338167
ORD-100152,15-03-2023,19-03-2023,Standard Class,Cancelled,CUST-2425,Daniel Nelson,Corporate,East,Wisconsin,Green Bay,PRD-1038,Women's Apparel Item 39,Clothing,Women's Apparel,38.29,1,0,38.29,38.29,12.89,Gift Card,,0.336641421
ORD-100153,10-10-2021,14-10-2021,Standard Class,Delivered,CUST-2732,Susan Hall,Corporate,South,Virginia,Virginia Beach,PRD-1223,Makeup Item 24,Beauty,Makeup,32.13,4,0.1,115.67,462.68,46.3,Credit Card,,0.400276649
ORD-100154,26-02-2023,05-03-2023,Standard Class,Returned,CUST-3070,Jason Flores,Corporate,West,Nevada,Reno,PRD-1064,Office Chairs Item 65,Furniture,Office Chairs,123.82,4,0,495.28,1981.12,89.99,Gift Card,,0.181695203
ORD-100155,04-03-2024,08-03-2024,First Class,Delivered,CUST-4137,Jason Carter,Corporate,Central,Missouri,St. Louis,PRD-1174,Comics Item 75,Books,Comics,62,2,0,124,248,29.43,Bank Transfer,,0.23733871
ORD-100156,02-09-2022,07-09-2022,Second Class,Delivered,CUST-1132,Mark Thompson,Consumer,North,Connecticut,Bridgeport,PRD-1101,Beverages Item 2,Food & Beverage,Beverages,36.1,2,0.15,61.37,122.74,19.28,Debit Card,,0.314160013
ORD-100157,28-02-2022,05-03-2022,Standard Class,Returned,CUST-3335,Daniel Mitchell,Consumer,Central,Kansas,Overland Park,PRD-1136,Team Sports Item 37,Sports,Team Sports,171.4,5,0.3,599.9,2999.5,99.39,Credit Card,,0.165677613
ORD-100158,02-05-2021,09-05-2021,First Class,Delivered,CUST-4551,David Wilson,Consumer,East,Michigan,Lansing,PRD-1199,Cleaning Item 100,Home & Kitchen,Cleaning,235.2,1,0.05,223.44,223.44,55.24,Bank Transfer,,0.247225206
ORD-100159,06-04-2023,10-04-2023,Same Day,Delivered,CUST-2139,Betty Nelson,Small Business,East,Wisconsin,Milwaukee,PRD-1053,Footwear Item 54,Clothing,Footwear,169.39,2,0,338.78,677.56,94.09,Debit Card,,0.277731861
ORD-100160,11-10-2023,14-10-2023,Standard Class,Delivered,CUST-4392,Charles Wright,Corporate,South,Virginia,Richmond,PRD-1150,Fiction Item 51,Books,Fiction,12.47,4,0.05,47.39,189.56,5.97,Debit Card,,0.125975944
ORD-100161,27-05-2023,30-05-2023,Second Class,Delivered,CUST-3820,David Allen,Consumer,East,Ohio,Cincinnati,PRD-1162,Textbooks Item 63,Books,Textbooks,32.89,5,0,164.45,822.25,37.27,PayPal,,0.226634235
ORD-100162,30-05-2023,03-06-2023,Second Class,Returned,CUST-3882,Michael Smith,Consumer,North,Pennsylvania,Allentown,PRD-1119,Frozen Foods Item 20,Food & Beverage,Frozen Foods,27.81,1,0,27.81,27.81,3.47,Cash,,0.124775261
ORD-100163,26-05-2021,29-05-2021,Standard Class,Pending,CUST-1365,Michael Miller,Consumer,East,Michigan,Grand Rapids,PRD-1066,Desks Item 67,Furniture,Desks,833.32,1,0.1,749.99,749.99,182.13,Bank Transfer,,0.242843238
ORD-100164,07-11-2021,14-11-2021,Second Class,Pending,CUST-3523,Mark White,Consumer,North,Pennsylvania,Philadelphia,PRD-1195,Bedding Item 96,Home & Kitchen,Bedding,132.66,1,0,132.66,132.66,14.75,Gift Card,,0.111186492
ORD-100165,29-05-2024,01-06-2024,Standard Class,Pending,CUST-4855,Mary Allen,Consumer,Central,Minnesota,Minneapolis,PRD-1197,Bedding Item 98,Home & Kitchen,Bedding,31.28,5,0.25,117.3,586.5,15.43,Credit Card,,0.131543052
ORD-100166,01-05-2024,03-05-2024,Second Class,Delivered,CUST-4640,James Torres,Small Business,South,North Carolina,Greensboro,PRD-1196,Bedding Item 97,Home & Kitchen,Bedding,276.35,4,0.25,829.05,3316.2,151.32,Credit Card,,0.182522164
ORD-100167,21-06-2022,24-06-2022,First Class,Delivered,CUST-4778,Patricia Hill,Corporate,Central,Iowa,Cedar Rapids,PRD-1185,Cookware Item 86,Home & Kitchen,Cookware,219.26,3,0,657.78,1973.34,128.05,Gift Card,,0.19466995
ORD-100168,04-01-2024,07-01-2024,Standard Class,Delivered,CUST-3402,Robert Allen,Corporate,South,Texas,Dallas,PRD-1048,Footwear Item 49,Clothing,Footwear,118.81,3,0,356.43,1069.29,126.33,Bank Transfer,,0.354431445
ORD-100169,20-12-2024,22-12-2024,Standard Class,Returned,CUST-1046,William Hall,Small Business,Central,Minnesota,Rochester,PRD-1128,Outdoor Gear Item 29,Sports,Outdoor Gear,89.25,4,0,357,1428,145.65,Credit Card,,0.407983193
ORD-100170,12-07-2022,16-07-2022,Standard Class,Pending,CUST-2077,Stephanie Jones,Consumer,Central,Nebraska,Omaha,PRD-1235,Personal Care Item 36,Beauty,Personal Care,58.31,1,0,58.31,58.31,17.05,Bank Transfer,,0.292402675
ORD-100171,09-11-2023,10-11-2023,Standard Class,Pending,CUST-4517,James Martin,Consumer,East,Illinois,Chicago,PRD-1064,Office Chairs Item 65,Furniture,Office Chairs,1220.42,3,0.1,3295.13,9885.39,537.34,Debit Card,,0.163070956
ORD-100172,18-10-2022,21-10-2022,Second Class,Delivered,CUST-1319,Stephanie Torres,Consumer,North,Pennsylvania,Philadelphia,PRD-1018,Headphones Item 19,Electronics,Headphones,1584.73,5,0.15,6735.1,33675.5,1313.06,Credit Card,,0.194957759
ORD-100173,26-01-2023,29-01-2023,First Class,Delivered,CUST-3309,Lisa Evans,Consumer,East,Wisconsin,Madison,PRD-1115,Frozen Foods Item 16,Food & Beverage,Frozen Foods,10.73,6,0,64.38,386.28,18.05,Bank Transfer,,0.280366573
ORD-100174,18-11-2022,19-11-2022,Standard Class,Delivered,CUST-3692,Matthew Allen,Consumer,Central,Kansas,Overland Park,PRD-1211,Skincare Item 12,Beauty,Skincare,108.19,1,0.25,81.14,81.14,16.71,Gift Card,,0.20594035
ORD-100175,28-07-2023,04-08-2023,Standard Class,Returned,CUST-1347,Brian Miller,Corporate,West,California,Los Angeles,PRD-1187,Appliances Item 88,Home & Kitchen,Appliances,123.75,5,0.25,464.06,2320.3,52.3,Bank Transfer,,0.112700944
ORD-100176,11-07-2022,14-07-2022,Standard Class,Returned,CUST-4864,Richard Wilson,Home Office,Central,Missouri,Kansas City,PRD-1039,Women's Apparel Item 40,Clothing,Women's Apparel,121.85,2,0.05,231.51,463.02,101.15,Debit Card,,0.436914172
ORD-100177,27-06-2022,02-07-2022,Standard Class,Delivered,CUST-1370,William Allen,Home Office,Central,Missouri,Kansas City,PRD-1156,Non-Fiction Item 57,Books,Non-Fiction,58.34,8,0,466.72,3733.76,45.79,PayPal,,0.098110216
ORD-100178,05-03-2021,12-03-2021,Standard Class,Pending,CUST-4500,Mark Carter,Corporate,South,Texas,San Antonio,PRD-1036,Women's Apparel Item 37,Clothing,Women's Apparel,12.87,4,0.3,36.04,144.16,2.31,Cash,,0.06409545
ORD-100179,13-08-2024,15-08-2024,Standard Class,Cancelled,CUST-3400,Thomas Jones,Consumer,North,Pennsylvania,Allentown,PRD-1216,Haircare Item 17,Beauty,Haircare,136.24,4,0,544.96,2179.84,52.21,Cash,,0.095805197
ORD-100180,07-06-2023,12-06-2023,Second Class,Returned,CUST-2617,Jason Johnson,Consumer,West,Washington,Spokane,PRD-1098,Beverages Item 99,Food & Beverage,Beverages,18.23,5,0,91.15,455.75,28.17,Debit Card,,0.309051015
ORD-100181,24-04-2023,29-04-2023,Standard Class,Cancelled,CUST-2962,Patricia Garcia,Consumer,South,North Carolina,Charlotte,PRD-1114,Frozen Foods Item 15,Food & Beverage,Frozen Foods,59.39,4,0,237.56,950.24,66.87,Cash,,0.281486782
ORD-100182,26-10-2023,29-10-2023,Second Class,Delivered,CUST-2107,Susan Johnson,Consumer,South,Texas,Austin,PRD-1022,Headphones Item 23,Electronics,Headphones,675.51,2,0,1351.02,2702.04,187.87,Debit Card,,0.139057897
ORD-100183,29-12-2023,03-01-2024,Second Class,Cancelled,CUST-4757,Patricia Harris,Corporate,West,Oregon,Portland,PRD-1070,Desks Item 71,Furniture,Desks,531.57,3,0,1594.71,4784.13,476.62,Bank Transfer,,0.298875658
ORD-100184,29-02-2024,02-03-2024,Standard Class,Delivered,CUST-4884,Richard Hall,Corporate,South,North Carolina,Charlotte,PRD-1031,Men's Apparel Item 32,Clothing,Men's Apparel,154.4,1,0.05,146.68,146.68,29.74,Gift Card,,0.202754295
ORD-100185,29-11-2022,03-12-2022,Standard Class,Delivered,CUST-4763,Christopher Brown,Consumer,Central,Kansas,Wichita,PRD-1152,Fiction Item 53,Books,Fiction,57.84,3,0.1,156.17,468.51,31.94,PayPal,,0.204520715
ORD-100186,14-06-2023,19-06-2023,Same Day,Cancelled,CUST-4934,Jason King,Consumer,Central,Minnesota,Saint Paul,PRD-1115,Frozen Foods Item 16,Food & Beverage,Frozen Foods,23.95,3,0,71.85,215.55,10.47,Credit Card,,0.145720251
ORD-100187,13-03-2023,18-03-2023,First Class,Delivered,CUST-4157,Stephanie Williams,Consumer,East,Wisconsin,Milwaukee,PRD-1049,Footwear Item 50,Clothing,Footwear,89.48,1,0,89.48,89.48,17.74,Bank Transfer,,0.198256594
ORD-100188,22-12-2024,26-12-2024,First Class,Returned,CUST-3987,Nancy Adams,Consumer,South,Florida,Miami,PRD-1162,Textbooks Item 63,Books,Textbooks,59.03,1,0.05,56.08,56.08,13.19,Debit Card,,0.235199715
ORD-100189,15-02-2023,18-02-2023,First Class,Delivered,CUST-2537,Michael Baker,Home Office,Central,Kansas,Wichita,PRD-1210,Skincare Item 11,Beauty,Skincare,47.76,1,0.25,35.82,35.82,1.92,Debit Card,,0.05360134
ORD-100190,03-06-2021,07-06-2021,Same Day,Returned,CUST-4678,Jennifer Wright,Corporate,Central,Iowa,Davenport,PRD-1023,Headphones Item 24,Electronics,Headphones,338.75,5,0,1693.75,8468.75,198.96,Debit Card,,0.117467159
ORD-100191,28-11-2024,02-12-2024,Standard Class,Pending,CUST-4791,Melissa Thompson,Corporate,East,Michigan,Detroit,PRD-1022,Headphones Item 23,Electronics,Headphones,1011.91,2,0,2023.82,4047.64,164.76,Credit Card,,0.081410402
ORD-100192,04-07-2024,08-07-2024,Standard Class,Returned,CUST-1817,Michael Johnson,Consumer,East,Ohio,Cleveland,PRD-1045,Kids' Apparel Item 46,Clothing,Kids' Apparel,123.03,5,0,615.15,3075.75,195.3,Cash,,0.317483541
ORD-100193,27-01-2023,29-01-2023,Standard Class,Delivered,CUST-1182,Thomas Adams,Consumer,South,Georgia,Augusta,PRD-1011,Laptops Item 12,Electronics,Laptops,1218.07,1,0,1218.07,1218.07,341.47,Gift Card,,0.280336926
ORD-100194,04-03-2023,09-03-2023,Standard Class,Returned,CUST-2714,Melissa Baker,Corporate,South,North Carolina,Raleigh,PRD-1053,Footwear Item 54,Clothing,Footwear,18.33,2,0.05,34.83,69.66,10.15,Gift Card,,0.291415446
ORD-100195,21-12-2021,28-12-2021,Second Class,Cancelled,CUST-1684,Jessica Jackson,Consumer,West,California,Sacramento,PRD-1100,Beverages Item 1,Food & Beverage,Beverages,16.96,6,0.25,76.32,457.92,4,Cash,,0.052410901
ORD-100196,30-10-2022,04-11-2022,First Class,Cancelled,CUST-3128,Ashley Smith,Home Office,Central,Minnesota,Rochester,PRD-1183,Cookware Item 84,Home & Kitchen,Cookware,68.36,2,0.1,123.05,246.1,53.77,Credit Card,,0.436976839
ORD-100197,26-07-2021,31-07-2021,Second Class,Delivered,CUST-4553,Melissa Scott,Home Office,East,Illinois,Rockford,PRD-1238,Personal Care Item 39,Beauty,Personal Care,73.59,1,0.05,69.91,69.91,21.58,Bank Transfer,,0.308682592
ORD-100198,22-03-2023,27-03-2023,Standard Class,Pending,CUST-2357,Sarah Brown,Corporate,East,Indiana,Indianapolis,PRD-1164,Textbooks Item 65,Books,Textbooks,26.03,2,0.1,46.85,93.7,5.45,Debit Card,,0.116328709
ORD-100199,27-06-2023,02-07-2023,Standard Class,Pending,CUST-2314,Karen Flores,Corporate,North,Pennsylvania,Pittsburgh,PRD-1113,Bakery Item 14,Food & Beverage,Bakery,30.1,2,0,60.2,120.4,6.07,Debit Card,,0.100830565
ORD-100200,04-11-2023,07-11-2023,Second Class,Pending,CUST-4196,Joshua Roberts,Consumer,South,Florida,Miami,PRD-1093,Snacks Item 94,Food & Beverage,Snacks,4.93,2,0,9.86,19.72,2.13,Cash,,0.216024341
ORD-100201,11-09-2021,15-09-2021,Standard Class,Delivered,CUST-1990,Betty Hall,Corporate,South,North Carolina,Greensboro,PRD-1163,Textbooks Item 64,Books,Textbooks,67.82,1,0.2,54.26,54.26,3.08,Credit Card,,0.05676373
ORD-100202,17-03-2024,22-03-2024,Second Class,Delivered,CUST-1877,Joseph Harris,Corporate,East,Illinois,Rockford,PRD-1003,Smartphones Item 4,Electronics,Smartphones,1645.15,3,0.1,4441.91,13325.73,369.26,PayPal,,0.083130905
ORD-100203,30-12-2024,06-01-2025,Same Day,Delivered,CUST-3632,Karen Green,Home Office,East,Illinois,Aurora,PRD-1110,Bakery Item 11,Food & Beverage,Bakery,41.28,4,0,165.12,660.48,19.46,Gift Card,,0.117853682
ORD-100204,24-02-2024,28-02-2024,Second Class,Delivered,CUST-3494,Charles Allen,Corporate,West,California,San Diego,PRD-1134,Team Sports Item 35,Sports,Team Sports,167.77,3,0.2,402.65,1207.95,38.36,Debit Card,,0.095268844
